PassengerId,Survived,Pclass,Sex,Age,Fare,Embarked,Title,FamilySize
489,0,3,0,30.0,2.2027647577118348,2,2,0.0
490,1,3,0,9.0,2.8273136219290276,2,0,2.0
491,0,3,0,29.0,3.0429354648621407,2,2,1.0
492,0,3,0,21.0,2.1102132003465894,2,2,0.0
493,0,1,0,55.0,3.449987545831587,2,2,0.0
494,0,1,0,71.0,3.922056501139853,0,2,0.0
495,0,3,0,21.0,2.2027647577118348,2,2,0.0
496,0,3,0,29.0,2.738146075922933,0,2,0.0
497,1,1,1,54.0,4.37281811610993,0,1,1.0
498,0,3,0,29.0,2.7788192719904172,2,2,0.0
499,0,1,1,25.0,5.027492411162679,2,3,3.0
500,0,3,0,24.0,2.174274334826008,2,2,0.0
501,0,3,0,17.0,2.2682524139135403,2,2,0.0
502,0,3,1,21.0,2.169053700369523,1,1,0.0
503,0,3,1,29.0,2.155151800914312,1,1,0.0
504,0,3,1,37.0,2.3596740599781727,2,1,0.0
505,1,1,1,16.0,4.471638793363569,2,1,0.0
506,0,1,0,18.0,4.699570861409576,0,2,1.0
507,1,2,1,33.0,3.295836866004329,2,3,2.0
508,1,1,0,29.0,3.3160025355989236,2,2,0.0
509,0,3,0,28.0,3.1580636854714434,2,2,0.0
510,1,3,0,26.0,4.05171190165724,2,2,0.0
511,1,3,0,29.0,2.169053700369523,1,2,0.0
512,0,3,0,29.0,2.2027647577118348,2,2,0.0
513,1,1,0,36.0,3.3064287218760624,2,2,0.0
514,1,1,1,54.0,4.100989104940769,0,3,1.0
515,0,3,0,24.0,2.139571923732859,2,2,0.0
516,0,1,0,47.0,3.5559421706858756,2,2,0.0
517,1,2,1,34.0,2.4423470353692043,2,3,0.0
518,0,3,0,29.0,3.224857896545748,1,2,0.0
519,1,2,1,36.0,3.295836866004329,2,3,1.0
520,0,3,0,32.0,2.1855792552411137,2,2,0.0
521,1,1,1,30.0,4.548599834499697,2,1,0.0
522,0,3,0,22.0,2.1855792552411137,2,2,0.0
523,0,3,0,29.0,2.1071782966514356,0,2,0.0
524,1,1,1,44.0,4.077184839375167,0,3,1.0
525,0,3,0,29.0,2.1076888046179385,0,2,0.0
526,0,3,0,40.5,2.169053700369523,1,2,0.0
527,1,2,1,50.0,2.4423470353692043,2,1,0.0
528,0,1,0,29.0,5.406181146423973,2,2,0.0
529,0,3,0,39.0,2.188856327665703,2,2,0.0
530,0,2,0,23.0,2.5257286443082556,2,2,3.0
531,1,2,1,2.0,3.295836866004329,2,1,2.0
532,0,3,0,29.0,2.1076888046179385,0,2,0.0
533,0,3,0,17.0,2.1076888046179385,0,2,2.0
534,1,3,1,29.0,3.1509523813392697,0,3,2.0
535,0,3,1,30.0,2.2682524139135403,2,1,0.0
536,1,2,1,7.0,3.305053521109253,2,1,2.0
537,0,1,0,45.0,3.3160025355989236,2,4,0.0
538,1,1,1,30.0,4.676792929661059,0,1,0.0
539,0,3,0,29.0,2.740840023925201,2,2,0.0
540,1,1,1,22.0,3.9219733362813143,0,1,2.0
541,1,1,1,36.0,4.276666119016055,2,1,2.0
542,0,3,1,9.0,3.4742929367327062,2,1,6.0
543,0,3,1,11.0,3.4742929367327062,2,1,6.0
544,1,2,0,32.0,3.295836866004329,2,2,1.0
545,0,1,0,50.0,4.676792929661059,0,2,1.0
546,0,1,0,64.0,3.295836866004329,2,2,0.0
547,1,2,1,19.0,3.295836866004329,2,3,1.0
548,1,2,0,29.0,2.6988412620169004,0,2,0.0
549,0,3,0,33.0,3.0692150503137943,2,2,2.0
550,1,2,0,8.0,3.6309854756950335,2,0,2.0
551,1,1,0,17.0,4.717456363787216,0,2,2.0
552,0,2,0,27.0,3.295836866004329,2,2,0.0
553,0,3,0,29.0,2.17806441028492,1,2,0.0
554,1,3,0,22.0,2.1071782966514356,0,2,0.0
555,1,3,1,22.0,2.1719067693519296,2,1,0.0
556,0,1,0,62.0,3.3160025355989236,2,2,0.0
557,1,1,1,48.0,3.703768066607687,0,4,1.0
558,0,1,0,29.0,5.4316456135398825,0,2,0.0
559,1,1,1,39.0,4.390118804571218,2,3,2.0
560,1,3,1,36.0,2.91235066461494,2,3,1.0
561,0,3,0,29.0,2.169053700369523,1,2,0.0
562,0,3,0,40.0,2.1855792552411137,2,2,0.0
563,0,2,0,28.0,2.6741486494265287,2,2,0.0
564,0,3,0,29.0,2.2027647577118348,2,2,0.0
565,0,3,1,29.0,2.2027647577118348,2,1,0.0
566,0,3,0,24.0,3.224857896545748,2,2,2.0
567,0,3,0,19.0,2.1855792552411137,2,2,0.0
568,0,3,1,29.0,3.0944457464900235,2,3,4.0
569,0,3,0,29.0,2.1076888046179385,0,2,0.0
570,1,3,0,32.0,2.180891922715322,2,2,0.0
571,1,2,0,62.0,2.4423470353692043,2,2,0.0
572,1,1,1,53.0,3.960416900617205,2,3,2.0
573,1,1,0,36.0,3.3100867049215847,2,2,0.0
574,1,3,1,29.0,2.169053700369523,1,1,0.0
575,0,3,0,16.0,2.2027647577118348,2,2,0.0
576,0,3,0,19.0,2.740840023925201,2,2,0.0
577,1,2,1,34.0,2.6390573296152584,2,1,0.0
578,1,1,1,39.0,4.041295341132285,2,3,1.0
579,0,3,1,29.0,2.738146075922933,0,3,1.0
580,1,3,0,32.0,2.188856327665703,2,2,0.0
581,1,2,1,25.0,3.4339872044851463,2,1,2.0
582,1,1,1,39.0,4.717456363787216,0,3,2.0
583,0,2,0,54.0,3.295836866004329,2,2,0.0
584,0,1,0,36.0,3.716616209085536,0,2,0.0
585,0,3,0,29.0,2.2734137156937657,0,2,0.0
586,1,1,1,18.0,4.390118804571218,2,1,2.0
587,0,2,0,47.0,2.772588722239781,2,2,0.0
588,1,1,0,60.0,4.384523514872469,0,2,2.0
589,0,3,0,22.0,2.2027647577118348,2,2,0.0
590,0,3,0,29.0,2.2027647577118348,2,2,0.0
591,0,3,0,35.0,2.094945728215801,2,2,0.0
592,1,1,1,52.0,4.37281811610993,0,3,1.0
593,0,3,0,47.0,2.1102132003465894,2,2,0.0
594,0,3,1,29.0,2.169053700369523,1,1,2.0
595,0,2,0,37.0,3.295836866004329,2,2,1.0
596,0,3,0,36.0,3.224857896545748,2,2,2.0
597,1,2,1,29.0,3.5263605246161616,2,1,0.0
598,0,3,0,49.0,0.0,2,2,0.0
599,0,3,0,29.0,2.1071782966514356,0,2,0.0
600,1,1,0,49.0,4.0592215752427645,0,4,1.0
601,1,2,1,24.0,3.332204510175204,2,3,3.0
602,0,3,0,29.0,2.1855792552411137,2,2,0.0
603,0,1,0,29.0,3.770459441106359,2,2,0.0
604,0,3,0,44.0,2.2027647577118348,2,2,0.0
605,1,1,0,35.0,3.3160025355989236,0,2,0.0
606,0,3,0,36.0,2.806386101823072,2,2,1.0
607,0,3,0,30.0,2.1855792552411137,2,2,0.0
608,1,1,0,27.0,3.449987545831587,2,2,0.0
609,1,2,1,22.0,3.7513658711253766,0,3,3.0
610,1,1,1,40.0,5.039951348430309,2,1,0.0
611,0,3,1,39.0,3.4742929367327062,2,3,6.0
612,0,3,0,29.0,2.0856720914304723,2,2,0.0
613,1,3,1,29.0,2.803360380906535,1,1,1.0
614,0,3,0,29.0,2.169053700369523,1,2,0.0
615,0,3,0,35.0,2.2027647577118348,2,2,0.0
616,1,2,1,24.0,4.189654742026425,2,1,3.0
617,0,3,0,34.0,2.7343675094195836,2,2,2.0
618,0,3,1,26.0,2.8390784635086144,2,3,1.0
619,1,2,1,4.0,3.6888794541139363,2,1,3.0
620,0,2,0,26.0,2.4423470353692043,2,2,0.0
621,0,3,0,27.0,2.737880811060884,0,2,1.0
622,1,1,0,42.0,3.9806942251907276,2,2,1.0
623,1,3,0,20.0,2.817902613071225,0,2,2.0
624,0,3,0,21.0,2.180891922715322,2,2,0.0
625,0,3,0,21.0,2.8390784635086144,2,2,0.0
626,0,1,0,61.0,3.5061818266142577,2,2,0.0
627,0,2,0,57.0,2.5915163848462583,1,4,0.0
628,1,1,1,21.0,4.368919865004903,2,1,0.0
629,0,3,0,26.0,2.1855792552411137,2,2,0.0
630,0,3,0,29.0,2.167143305297764,1,2,0.0
631,1,1,0,80.0,3.4339872044851463,2,2,0.0
632,0,3,0,51.0,2.086193694502369,2,2,0.0
633,1,1,0,32.0,3.449987545831587,0,4,0.0
634,0,1,0,29.0,0.0,2,2,0.0
635,0,3,1,9.0,3.3638415951183864,2,1,5.0
636,1,2,1,28.0,2.6390573296152584,2,1,0.0
637,0,3,0,32.0,2.188856327665703,2,2,0.0
638,0,2,0,31.0,3.305053521109253,2,2,2.0
639,0,3,1,41.0,3.705920919968788,2,3,5.0
640,0,3,0,29.0,2.8390784635086144,2,2,1.0
641,0,3,0,20.0,2.180891922715322,2,2,0.0
642,1,1,1,24.0,4.252771798816619,0,4,0.0
643,0,3,1,2.0,3.3638415951183864,2,1,5.0
644,1,3,0,29.0,4.05171190165724,2,2,0.0
645,1,3,1,0.75,3.0085645861193133,0,1,3.0
646,1,1,0,48.0,4.353230991152628,0,2,1.0
647,0,3,0,19.0,2.1855792552411137,2,2,0.0
648,1,1,0,56.0,3.597312260588446,0,4,0.0
649,0,3,0,29.0,2.145931282948669,2,2,0.0
650,1,3,1,23.0,2.145931282948669,2,1,0.0
651,0,3,0,29.0,2.1855792552411137,2,2,0.0
652,1,2,1,18.0,3.1780538303479458,2,1,1.0
653,0,3,0,21.0,2.2442459824059346,2,2,0.0
654,1,3,1,29.0,2.17806441028492,1,1,0.0
655,0,3,1,18.0,2.0476928433652555,1,1,0.0
656,0,2,0,24.0,4.310799125385514,2,2,2.0
657,0,3,0,29.0,2.1855792552411137,2,2,0.0
658,0,3,1,32.0,2.803360380906535,1,3,2.0
659,0,2,0,23.0,2.6390573296152584,2,2,0.0
660,0,1,0,58.0,4.738607824217808,0,2,2.0
661,1,1,0,50.0,4.902678819257608,2,4,2.0
662,0,3,0,40.0,2.1071782966514356,0,2,0.0
663,0,1,0,47.0,3.2804411805263554,2,2,0.0
664,0,3,0,36.0,2.139571923732859,2,2,0.0
665,1,3,0,20.0,2.188856327665703,2,2,1.0
666,0,2,0,32.0,4.310799125385514,2,2,2.0
667,0,2,0,25.0,2.6390573296152584,2,2,0.0
668,0,3,0,29.0,2.1719067693519296,2,2,0.0
669,0,3,0,43.0,2.2027647577118348,2,2,0.0
670,1,1,1,29.0,3.970291913552122,2,3,1.0
671,1,2,1,40.0,3.6888794541139363,2,3,2.0
672,0,1,0,31.0,3.970291913552122,2,2,1.0
673,0,2,0,70.0,2.4423470353692043,2,2,0.0
674,1,2,0,31.0,2.6390573296152584,2,2,0.0
675,0,2,0,29.0,0.0,2,2,0.0
676,0,3,0,18.0,2.1719067693519296,2,2,0.0
677,0,3,0,24.5,2.2027647577118348,2,2,0.0
678,1,3,1,18.0,2.3833998102837652,2,1,0.0
679,0,3,1,43.0,3.8691155044168695,2,3,7.0
680,1,1,0,36.0,6.240917354759096,0,2,1.0
681,0,3,1,29.0,2.212386825075897,1,1,0.0
682,1,1,0,27.0,4.353230991152628,0,2,0.0
683,0,3,0,20.0,2.3248357019288655,2,2,0.0
684,0,3,0,14.0,3.8691155044168695,2,2,7.0
685,0,2,0,60.0,3.6888794541139363,2,2,2.0
686,0,2,0,25.0,3.7513658711253766,0,2,3.0
687,0,3,0,14.0,3.705920919968788,2,2,5.0
688,0,3,0,19.0,2.4133032309283076,2,2,0.0
689,0,3,0,18.0,2.174274334826008,2,2,0.0
690,1,1,1,15.0,5.35817698994543,2,1,1.0
691,1,1,0,31.0,4.060443010546419,2,2,1.0
692,1,3,1,4.0,2.668387256845834,0,1,1.0
693,1,3,0,29.0,4.05171190165724,2,2,0.0
694,0,3,0,25.0,2.1071782966514356,0,2,0.0
695,0,1,0,60.0,3.3160025355989236,2,4,0.0
696,0,2,0,52.0,2.6741486494265287,2,2,0.0
697,0,3,0,44.0,2.2027647577118348,2,2,0.0
698,1,3,1,29.0,2.167143305297764,1,1,0.0
699,0,1,0,49.0,4.717456363787216,0,2,2.0
700,0,3,0,42.0,2.157559320943788,2,2,0.0
701,1,1,1,18.0,5.4316456135398825,0,3,1.0
702,1,1,0,35.0,3.3064287218760624,2,2,0.0
703,0,3,1,18.0,2.737880811060884,0,1,1.0
704,0,3,0,25.0,2.1681046787623672,1,2,0.0
705,0,3,0,26.0,2.180891922715322,2,2,1.0
706,0,2,0,39.0,3.295836866004329,2,2,0.0
707,1,2,1,45.0,2.6741486494265287,2,3,0.0
708,1,1,0,42.0,3.3064287218760624,2,2,0.0
709,1,1,1,22.0,5.027492411162679,2,1,0.0
710,1,3,0,29.0,2.7878344138303452,0,0,2.0
711,1,1,1,24.0,3.922056501139853,0,4,0.0
712,0,1,0,29.0,3.3160025355989236,2,2,0.0
713,1,1,0,48.0,3.970291913552122,2,2,1.0
714,0,3,0,29.0,2.3497835148230464,2,2,0.0
715,0,2,0,52.0,2.6390573296152584,2,2,0.0
716,0,3,0,19.0,2.157559320943788,2,2,0.0
717,1,1,1,38.0,5.4316456135398825,0,1,0.0
718,1,2,1,27.0,2.4423470353692043,2,1,0.0
719,0,3,0,29.0,2.803360380906535,1,2,0.0
720,0,3,0,33.0,2.1719067693519296,2,2,0.0
721,1,2,1,6.0,3.5263605246161616,2,1,1.0
722,0,3,0,17.0,2.086193694502369,2,2,1.0
723,0,2,0,34.0,2.6390573296152584,2,2,0.0
724,0,2,0,50.0,2.6390573296152584,2,2,0.0
725,1,1,0,27.0,3.9908341858524357,2,2,1.0
726,0,3,0,20.0,2.2682524139135403,2,2,0.0
727,1,2,1,30.0,3.091042453358316,2,3,3.0
728,1,3,1,29.0,2.1676241075599285,1,1,0.0
729,0,2,0,25.0,3.295836866004329,2,2,1.0
730,0,3,1,25.0,2.188856327665703,2,1,1.0
731,1,1,1,29.0,5.35817698994543,2,1,0.0
732,0,3,0,11.0,2.9850504252071306,0,2,0.0
733,0,2,0,29.0,0.0,2,2,0.0
734,0,2,0,23.0,2.6390573296152584,2,2,0.0
735,0,2,0,23.0,2.6390573296152584,2,2,0.0
736,0,3,0,28.5,2.8390784635086144,2,2,0.0
737,0,3,1,48.0,3.5660053559634015,2,3,4.0
738,1,1,0,35.0,6.240917354759096,0,2,0.0
739,0,3,0,29.0,2.1855792552411137,2,2,0.0
740,0,3,0,29.0,2.1855792552411137,2,2,0.0
741,1,1,0,29.0,3.4339872044851463,2,2,0.0
742,0,1,0,36.0,4.380149874661021,2,2,1.0
743,1,1,1,21.0,5.5735788721243535,0,1,4.0
744,0,3,0,24.0,2.8390784635086144,2,2,1.0
745,1,3,0,31.0,2.188856327665703,2,2,0.0
746,0,1,0,70.0,4.276666119016055,2,4,2.0
747,0,3,0,16.0,3.056356895370426,2,2,2.0
748,1,2,1,30.0,2.6390573296152584,2,1,0.0
749,0,1,0,19.0,3.9908341858524357,2,2,1.0
750,0,3,0,31.0,2.169053700369523,1,2,0.0
751,1,2,1,4.0,3.1780538303479458,2,1,2.0
752,1,3,0,6.0,2.600836116795061,2,0,1.0
753,0,3,0,33.0,2.3513752571634776,2,2,0.0
754,0,3,0,23.0,2.1855792552411137,2,2,0.0
755,1,2,1,48.0,4.189654742026425,2,3,3.0
756,1,2,0,0.67,2.740840023925201,2,0,2.0
757,0,3,0,28.0,2.174274334826008,2,2,0.0
758,0,2,0,18.0,2.5257286443082556,2,2,0.0
759,0,3,0,34.0,2.2027647577118348,2,2,0.0
760,1,1,1,33.0,4.471638793363569,2,4,0.0
761,0,3,0,29.0,2.740840023925201,2,2,0.0
762,0,3,0,41.0,2.094945728215801,2,2,0.0
763,1,3,0,20.0,2.1076888046179385,0,2,0.0
764,1,1,1,36.0,4.795790545596741,2,3,3.0
765,0,3,0,16.0,2.1719067693519296,2,2,0.0
766,1,1,1,51.0,4.368919865004903,2,3,1.0
767,0,1,0,29.0,3.703768066607687,0,4,0.0
768,0,3,1,30.5,2.169053700369523,1,1,0.0
769,0,3,0,29.0,3.224857896545748,1,2,1.0
770,0,3,0,32.0,2.236712348843338,2,2,0.0
771,0,3,0,24.0,2.3513752571634776,2,2,0.0
772,0,3,0,48.0,2.180891922715322,2,2,0.0
773,0,2,1,57.0,2.4423470353692043,2,3,0.0
774,0,3,0,29.0,2.1071782966514356,0,2,0.0
775,1,2,1,54.0,3.1780538303479458,2,3,4.0
776,0,3,0,18.0,2.169053700369523,2,2,0.0
777,0,3,0,29.0,2.169053700369523,1,2,0.0
778,1,3,1,5.0,2.600836116795061,2,1,0.0
779,0,3,0,29.0,2.1676241075599285,1,2,0.0
780,1,1,1,43.0,5.35817698994543,2,3,1.0
781,1,3,1,13.0,2.1076888046179385,0,1,0.0
782,1,1,1,17.0,4.060443010546419,2,3,1.0
783,0,1,0,29.0,3.4339872044851463,2,2,0.0
784,0,3,0,29.0,3.196630215920881,2,2,3.0
785,0,3,0,25.0,2.0856720914304723,2,2,0.0
786,0,3,0,25.0,2.1102132003465894,2,2,0.0
787,1,3,1,18.0,2.139571923732859,2,1,0.0
788,0,3,0,8.0,3.405355391810819,1,0,5.0
789,1,3,0,1.0,3.0715352369694915,2,0,3.0
790,0,1,0,46.0,4.384523514872469,0,2,0.0
791,0,3,0,29.0,2.169053700369523,1,2,0.0
792,0,2,0,16.0,3.295836866004329,2,2,0.0
793,0,3,1,29.0,4.256321678298823,2,1,10.0
794,0,1,0,29.0,3.4561841799918147,0,2,0.0
795,0,3,0,25.0,2.1855792552411137,2,2,0.0
796,0,2,0,39.0,2.6390573296152584,2,2,0.0
797,1,1,1,49.0,3.2932111997353943,2,4,0.0
798,1,3,1,31.0,2.270402752283094,2,3,0.0
799,0,3,0,30.0,2.1076888046179385,0,2,0.0
800,0,3,1,30.0,3.224857896545748,2,3,2.0
801,0,2,0,34.0,2.6390573296152584,2,2,0.0
802,1,2,1,31.0,3.305053521109253,2,3,2.0
803,1,1,0,11.0,4.795790545596741,2,0,3.0
804,1,3,0,0.42,2.2530481500547457,0,0,1.0
805,1,3,0,27.0,2.076311648670908,2,2,0.0
806,0,3,0,31.0,2.1719067693519296,2,2,0.0
807,0,1,0,39.0,0.0,2,2,0.0
808,0,3,1,18.0,2.1719067693519296,2,1,0.0
809,0,2,0,39.0,2.6390573296152584,2,2,0.0
810,1,1,1,33.0,3.9908341858524357,2,3,1.0
811,0,3,0,26.0,2.184645795129359,2,2,0.0
812,0,3,0,39.0,3.224857896545748,2,2,0.0
813,0,2,0,35.0,2.4423470353692043,2,2,0.0
814,0,3,1,6.0,3.4742929367327062,2,1,6.0
815,0,3,0,30.5,2.2027647577118348,2,2,0.0
816,0,1,0,29.0,0.0,2,2,0.0
817,0,3,1,23.0,2.188856327665703,2,1,0.0
818,0,2,0,31.0,3.637696679934592,0,2,2.0
819,0,3,0,43.0,2.0082140323914683,2,2,0.0
820,0,3,0,10.0,3.3638415951183864,2,0,5.0
821,1,1,1,52.0,4.548599834499697,2,3,2.0
822,1,3,0,27.0,2.2682524139135403,2,2,0.0
823,0,1,0,38.0,0.0,2,4,0.0
824,1,3,1,27.0,2.600836116795061,2,3,1.0
825,0,3,0,2.0,3.705920919968788,2,0,5.0
826,0,3,0,29.0,2.0731719286662407,1,2,0.0
827,0,3,0,29.0,4.05171190165724,2,2,0.0
828,1,2,0,1.0,3.637696679934592,0,0,2.0
829,1,3,0,29.0,2.169053700369523,1,2,0.0
830,1,1,1,62.0,4.394449154672439,3,3,0.0
831,1,3,1,15.0,2.737880811060884,0,3,1.0
832,1,2,0,0.83,2.9831534913471307,2,0,2.0
833,0,3,0,29.0,2.1076888046179385,0,2,0.0
834,0,3,0,23.0,2.180891922715322,2,2,0.0
835,0,3,0,18.0,2.2300144001592104,2,2,0.0
836,1,1,1,39.0,4.432699549165613,0,1,2.0
837,0,3,0,21.0,2.2682524139135403,2,2,0.0
838,0,3,0,29.0,2.2027647577118348,2,2,0.0
839,1,3,0,32.0,4.05171190165724,2,2,0.0
840,1,1,0,29.0,3.4242626545931514,0,2,0.0
841,0,3,0,20.0,2.188856327665703,2,2,0.0
842,0,2,0,16.0,2.4423470353692043,2,2,0.0
843,1,1,1,30.0,3.4657359027997265,0,1,0.0
844,0,3,0,34.5,2.006534770871748,0,2,0.0
845,0,3,0,17.0,2.2682524139135403,2,2,0.0
846,0,3,0,42.0,2.145931282948669,2,2,0.0
847,0,3,0,29.0,4.256321678298823,2,2,10.0
848,0,3,0,35.0,2.1855792552411137,0,2,0.0
849,0,2,0,28.0,3.5263605246161616,2,4,1.0
850,1,1,1,29.0,4.500966778400217,0,3,1.0
851,0,3,0,4.0,3.4742929367327062,2,0,6.0
852,0,3,0,74.0,2.1719067693519296,2,2,0.0
853,0,3,1,9.0,2.7878344138303452,0,1,2.0
854,1,1,1,16.0,3.6988297849671046,2,1,1.0
855,0,2,1,44.0,3.295836866004329,2,3,1.0
856,1,3,1,18.0,2.336986519711378,2,3,1.0
857,1,1,1,45.0,5.11118445372147,2,3,2.0
858,1,1,0,51.0,3.3160025355989236,2,2,0.0
859,1,3,1,24.0,3.0085645861193133,0,3,3.0
860,0,3,0,29.0,2.1076888046179385,0,2,0.0
861,0,3,0,41.0,2.7152442616824506,2,2,2.0
862,0,2,0,21.0,2.5257286443082556,2,2,1.0
863,1,1,1,48.0,3.2932111997353943,2,3,0.0
864,0,3,1,29.0,4.256321678298823,2,1,10.0
865,0,2,0,24.0,2.6390573296152584,2,2,0.0
866,1,2,1,42.0,2.6390573296152584,2,3,0.0
867,1,2,1,27.0,2.698558631668595,0,1,1.0
868,0,1,0,31.0,3.941500250945973,2,2,0.0
869,0,3,0,29.0,2.3513752571634776,2,2,0.0
870,1,3,0,4.0,2.495953738718064,2,0,2.0
871,0,3,0,26.0,2.1855792552411137,2,2,0.0
872,1,1,1,47.0,3.9806942251907276,2,3,2.0
873,0,1,0,33.0,1.791759469228055,2,2,0.0
874,0,3,0,47.0,2.302585092994046,2,2,0.0
875,1,2,1,28.0,3.2188758248682006,0,3,1.0
876,1,3,1,15.0,2.1071782966514356,0,1,0.0
877,0,3,0,20.0,2.3837779082709782,2,2,0.0
878,0,3,0,19.0,2.1855792552411137,2,2,0.0
879,0,3,0,29.0,2.1855792552411137,2,2,0.0
880,1,1,1,56.0,4.432699549165613,0,3,1.0
881,1,2,1,25.0,3.295836866004329,2,3,1.0
882,0,3,0,33.0,2.1855792552411137,2,2,0.0
883,0,3,1,22.0,2.4437981558973862,2,1,0.0
884,0,2,0,28.0,2.4423470353692043,2,2,0.0
885,0,3,0,25.0,2.0856720914304723,2,2,0.0
886,0,3,1,39.0,3.405355391810819,1,3,5.0
887,0,2,0,27.0,2.6390573296152584,2,4,0.0
888,1,1,1,19.0,3.4339872044851463,2,1,0.0
889,0,3,1,29.0,3.196630215920881,2,1,3.0
890,1,1,0,26.0,3.4339872044851463,0,2,0.0
891,0,3,0,32.0,2.169053700369523,1,2,0.0
